MAG_id	dataset_id	sample_id	SGB_assignment	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
EinsonEJ_2018__SRS2706106__bin.1	EinsonEJ_2018	SRS2706106	assigned	SGB7202	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus_plantarum	1980924.0	245.0	10714.0	90.8436214	2.983539095	0.452952763
EinsonEJ_2018__SRS2706106__bin.2	EinsonEJ_2018	SRS2706106	assigned	SGB7126	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	2113193.0	154.0	31155.0	98.57096309	0.440917108	0.37641427
EinsonEJ_2018__SRS2706106__bin.3	EinsonEJ_2018	SRS2706106	assigned	SGB7985	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1891091.0	535.0	3949.0	81.11665461	2.430555556	0.345611607
EinsonEJ_2018__SRS2706106__bin.9	EinsonEJ_2018	SRS2706106	assigned	SGB7196	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_brevis	659629.0	120.0	6485.0	50.078125	1.0625	0.464189719
EinsonEJ_2018__SRS2706107__bin.2	EinsonEJ_2018	SRS2706107	assigned	SGB7126	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1430626.0	484.0	3114.0	57.04412547	0.0	0.373152732
EinsonEJ_2018__SRS2706107__bin.5	EinsonEJ_2018	SRS2706107	assigned	SGB7144	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_rhamnosus	2232465.0	614.0	4149.0	78.92512442	4.113828502	0.469464023
EinsonEJ_2018__SRS2706108__bin.2	EinsonEJ_2018	SRS2706108	assigned	SGB7985	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1507677.0	467.0	3484.0	70.98052953	0.473484848	0.351869797
EinsonEJ_2018__SRS2706108__bin.6	EinsonEJ_2018	SRS2706108	assigned	SGB7126	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1641573.0	57.0	66457.0	91.00529101	0.793650794	0.376283601
EinsonEJ_2018__SRS2706108__bin.7	EinsonEJ_2018	SRS2706108	assigned	SGB7202	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus_plantarum	2151161.0	262.0	11188.0	87.03703704	3.652263374	0.454011578
EinsonEJ_2018__SRS2706109__bin.3	EinsonEJ_2018	SRS2706109	assigned	SGB7196	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_brevis	948581.0	184.0	5940.0	63.79310345	0.862068966	0.457255627
EinsonEJ_2018__SRS2706109__bin.5	EinsonEJ_2018	SRS2706109	assigned	SGB7985	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1716105.0	522.0	3573.0	68.67179334	2.398989899	0.345669408
EinsonEJ_2018__SRS2706109__bin.8	EinsonEJ_2018	SRS2706109	assigned	SGB7126	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1265948.0	64.0	61415.0	59.64912281	0.0	0.37524843
