MAG_id	dataset_id	sample_id	SGB_assignment	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
UNINA_SM_2025__SRR32641857__bin.1	UNINA_SM_2025	SRR32641857	assigned	SGB7217	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus_parabuchneri	2462217.0	220.0	17637.0	99.75	2.73	0.44
UNINA_SM_2025__SRR32641857__bin.11	UNINA_SM_2025	SRR32641857	assigned	SGB96908	uSGB	Others	Bacteria	Bacillota	CFGB60657	OFGB60657	FGB60657	GGB71174	GGB71174_SGB96908	1677201.0	109.0	41992.0	63.34	3.5	0.32
UNINA_SM_2025__SRR32641857__bin.14	UNINA_SM_2025	SRR32641857	assigned	SGB98391	uSGB	Family	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	GGB71641	GGB71641_SGB98391	2984365.0	76.0	75810.0	99.95	1.14	0.56
UNINA_SM_2025__SRR32641857__bin.17	UNINA_SM_2025	SRR32641857	assigned	SGB7020	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	1113691.0	82.0	24716.0	66.76	0.25	0.51
UNINA_SM_2025__SRR32641857__bin.19	UNINA_SM_2025	SRR32641857	assigned	SGB60172	uSGB	Family	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	GGB42949	GGB42949_SGB60172	2175820.0	326.0	7871.0	75.92	2.1	0.56
UNINA_SM_2025__SRR32641857__bin.20	UNINA_SM_2025	SRR32641857	assigned	SGB7144	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_rhamnosus	1771664.0	319.0	6447.0	66.46	4.65	0.47
UNINA_SM_2025__SRR32641857__bin.21	UNINA_SM_2025	SRR32641857	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1105251.0	60.0	23799.0	66.55	0.85	0.39
UNINA_SM_2025__SRR32641857__bin.23	UNINA_SM_2025	SRR32641857	assigned	SGB7136	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Schleiferilactobacillus	Schleiferilactobacillus_harbinensis	2359503.0	157.0	21683.0	84.65	0.8	0.54
UNINA_SM_2025__SRR32641857__bin.24	UNINA_SM_2025	SRR32641857	assigned	SGB7843	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	1998868.0	49.0	167707.0	74.88	0.0	0.33
UNINA_SM_2025__SRR32641857__bin.26	UNINA_SM_2025	SRR32641857	assigned	SGB7839	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_nepalensis	2902495.0	48.0	137155.0	98.69	0.14	0.33
UNINA_SM_2025__SRR32641857__bin.3	UNINA_SM_2025	SRR32641857	assigned	SGB94720	uSGB	Genus	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Jeotgalicoccus	Jeotgalicoccus_SGB94720	1621955.0	69.0	49164.0	76.88	0.48	0.4
UNINA_SM_2025__SRR32641857__bin.30	UNINA_SM_2025	SRR32641857	assigned	SGB7048	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	1715342.0	158.0	15984.0	92.32	2.08	0.36
UNINA_SM_2025__SRR32641857__bin.36	UNINA_SM_2025	SRR32641857	assigned	SGB7045	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_crispatus	1727785.0	265.0	8297.0	79.37	0.65	0.37
UNINA_SM_2025__SRR32641857__bin.8	UNINA_SM_2025	SRR32641857	assigned	SGB124448	uSGB	Others	Bacteria	Bacillota	CFGB5573	OFGB5573	FGB5573	GGB89085	GGB89085_SGB124448	1880251.0	378.0	6146.0	73.89	1.67	0.39
UNINA_SM_2025__SRR32641857__bin.9	UNINA_SM_2025	SRR32641857	assigned	SGB7214	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus_parafarraginis	2565070.0	87.0	46875.0	92.23	1.8	0.46
UNINA_SM_2025__SRR32641859__bin.1	UNINA_SM_2025	SRR32641859	assigned	SGB11604	kSGB	Species	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium_sp_D43FB	2897712.0	964.0	3213.0	58.19	3.39	0.64
UNINA_SM_2025__SRR32641859__bin.10	UNINA_SM_2025	SRR32641859	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1963013.0	233.0	13613.0	99.89	0.76	0.4
UNINA_SM_2025__SRR32641859__bin.11	UNINA_SM_2025	SRR32641859	assigned	SGB7020	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	1527356.0	86.0	23189.0	85.26	1.28	0.51
UNINA_SM_2025__SRR32641859__bin.12	UNINA_SM_2025	SRR32641859	assigned	SGB7142	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2485485.0	259.0	13762.0	90.33	4.84	0.47
UNINA_SM_2025__SRR32641859__bin.14	UNINA_SM_2025	SRR32641859	assigned	SGB7048	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	1932149.0	214.0	14759.0	93.82	3.51	0.36
UNINA_SM_2025__SRR32641859__bin.15	UNINA_SM_2025	SRR32641859	assigned	SGB69382	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter_sp_FME13	1422609.0	490.0	3062.0	54.19	0.81	0.44
UNINA_SM_2025__SRR32641859__bin.2	UNINA_SM_2025	SRR32641859	assigned	SGB7136	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Schleiferilactobacillus	Schleiferilactobacillus_harbinensis	2592086.0	134.0	29038.0	97.23	0.97	0.54
UNINA_SM_2025__SRR32641859__bin.3	UNINA_SM_2025	SRR32641859	assigned	SGB7144	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_rhamnosus	2634002.0	202.0	26294.0	85.91	2.58	0.47
UNINA_SM_2025__SRR32641859__bin.5	UNINA_SM_2025	SRR32641859	assigned	SGB11614	kSGB	Species	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium_yanoikuyae	4490820.0	52.0	132066.0	100.0	0.0	0.65
UNINA_SM_2025__SRR32641859__bin.6	UNINA_SM_2025	SRR32641859	assigned	SGB7106	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_fermentum	1492854.0	97.0	21703.0	84.58	0.3	0.53
UNINA_SM_2025__SRR32641859__bin.8	UNINA_SM_2025	SRR32641859	assigned	SGB16746	kSGB	Species	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Glutamicibacter	Glutamicibacter_ardleyensis	3149336.0	209.0	32012.0	85.9	3.39	0.57
UNINA_SM_2025__SRR32641868__bin.1	UNINA_SM_2025	SRR32641868	assigned	SGB7217	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus_parabuchneri	2508190.0	300.0	12382.0	92.95	4.44	0.44
UNINA_SM_2025__SRR32641868__bin.10	UNINA_SM_2025	SRR32641868	assigned	SGB7048	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	1773399.0	185.0	14999.0	93.39	2.0	0.36
UNINA_SM_2025__SRR32641868__bin.11	UNINA_SM_2025	SRR32641868	assigned	SGB69382	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter_sp_FME13	3012481.0	339.0	14599.0	91.66	0.44	0.42
UNINA_SM_2025__SRR32641868__bin.12	UNINA_SM_2025	SRR32641868	assigned	SGB7144	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_rhamnosus	2197539.0	401.0	7218.0	78.76	4.76	0.47
UNINA_SM_2025__SRR32641868__bin.13	UNINA_SM_2025	SRR32641868	assigned	SGB34275	kSGB	Species	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Kribbellaceae	Kribbella	Kribbella_speibonae	4419022.0	1846.0	2420.0	57.1	3.62	0.68
UNINA_SM_2025__SRR32641868__bin.14	UNINA_SM_2025	SRR32641868	assigned	SGB7168	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus_acidilactici	1653296.0	131.0	19758.0	91.01	0.14	0.43
UNINA_SM_2025__SRR32641868__bin.16	UNINA_SM_2025	SRR32641868	assigned	SGB7020	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	1458493.0	74.0	27551.0	82.34	1.58	0.51
UNINA_SM_2025__SRR32641868__bin.2	UNINA_SM_2025	SRR32641868	assigned	SGB7143	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_casei	2117185.0	127.0	24259.0	85.26	0.0	0.48
UNINA_SM_2025__SRR32641868__bin.5	UNINA_SM_2025	SRR32641868	assigned	SGB7106	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_fermentum	1132915.0	287.0	4328.0	65.28	1.49	0.54
UNINA_SM_2025__SRR32641868__bin.6	UNINA_SM_2025	SRR32641868	assigned	SGB7142	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2007173.0	127.0	23551.0	80.03	0.3	0.47
UNINA_SM_2025__SRR32641868__bin.7	UNINA_SM_2025	SRR32641868	assigned	SGB16639	kSGB	Species	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	3783404.0	481.0	12186.0	99.6	2.6	0.63
UNINA_SM_2025__SRR32641868__bin.9	UNINA_SM_2025	SRR32641868	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1609416.0	100.0	24788.0	95.35	0.25	0.39
UNINA_SM_2025__SRR32641869__bin.10	UNINA_SM_2025	SRR32641869	assigned	SGB16746	kSGB	Species	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Glutamicibacter	Glutamicibacter_ardleyensis	1635874.0	459.0	3768.0	54.45	0.62	0.56
UNINA_SM_2025__SRR32641869__bin.11	UNINA_SM_2025	SRR32641869	assigned	SGB7020	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	1211934.0	142.0	11701.0	80.54	2.35	0.52
UNINA_SM_2025__SRR32641869__bin.13	UNINA_SM_2025	SRR32641869	assigned	SGB10115	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella_pneumoniae	4718291.0	348.0	19933.0	90.03	1.61	0.58
UNINA_SM_2025__SRR32641869__bin.18	UNINA_SM_2025	SRR32641869	assigned	SGB16639	kSGB	Species	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	3795909.0	358.0	17947.0	89.56	3.69	0.63
UNINA_SM_2025__SRR32641869__bin.19	UNINA_SM_2025	SRR32641869	assigned	SGB34275	kSGB	Species	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Kribbellaceae	Kribbella	Kribbella_speibonae	8964299.0	35.0	469419.0	100.0	3.12	0.69
UNINA_SM_2025__SRR32641869__bin.2	UNINA_SM_2025	SRR32641869	assigned	SGB7142	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2559074.0	128.0	30395.0	95.79	1.5	0.47
UNINA_SM_2025__SRR32641869__bin.20	UNINA_SM_2025	SRR32641869	unassigned_prokaryote			Genus	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Pseudoxanthomonas		3966880.0	35.0	231891.0	99.62	0.23	0.67
UNINA_SM_2025__SRR32641869__bin.21	UNINA_SM_2025	SRR32641869	assigned	SGB16955	kSGB	Species	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium_acnes	2518693.0	51.0	99180.0	100.0	0.34	0.6
UNINA_SM_2025__SRR32641869__bin.3	UNINA_SM_2025	SRR32641869	assigned	SGB7144	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_rhamnosus	1933550.0	545.0	3913.0	66.99	2.61	0.47
UNINA_SM_2025__SRR32641869__bin.5	UNINA_SM_2025	SRR32641869	assigned	SGB69382	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter_sp_FME13	3017780.0	272.0	17475.0	88.06	3.65	0.42
UNINA_SM_2025__SRR32641869__bin.6	UNINA_SM_2025	SRR32641869	assigned	SGB69231	kSGB	Species	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_tyrofermentans	4331140.0	565.0	11777.0	99.94	4.62	0.7
UNINA_SM_2025__SRR32641869__bin.7	UNINA_SM_2025	SRR32641869	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1275926.0	87.0	21681.0	74.33	0.16	0.39
UNINA_SM_2025__SRR32641869__bin.8	UNINA_SM_2025	SRR32641869	assigned	SGB7048	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	1806219.0	190.0	15221.0	89.87	1.98	0.36
UNINA_SM_2025__SRR32641869__bin.9	UNINA_SM_2025	SRR32641869	assigned	SGB10135	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_bugandensis	4665225.0	43.0	231166.0	95.04	0.81	0.56
UNINA_SM_2025__SRR32641870__bin.11	UNINA_SM_2025	SRR32641870	assigned	SGB7144	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_rhamnosus	2957803.0	127.0	35827.0	92.22	3.69	0.47
UNINA_SM_2025__SRR32641870__bin.13	UNINA_SM_2025	SRR32641870	assigned	SGB8022	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_infantarius	1680239.0	392.0	5057.0	79.11	2.53	0.37
UNINA_SM_2025__SRR32641870__bin.4	UNINA_SM_2025	SRR32641870	assigned	SGB7020	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	1525313.0	75.0	29455.0	85.4	0.76	0.51
UNINA_SM_2025__SRR32641870__bin.5	UNINA_SM_2025	SRR32641870	assigned	SGB7048	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	1601973.0	150.0	16512.0	85.59	1.98	0.36
UNINA_SM_2025__SRR32641870__bin.6	UNINA_SM_2025	SRR32641870	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1309219.0	91.0	20564.0	77.74	1.08	0.4
UNINA_SM_2025__SRR32641870__bin.7	UNINA_SM_2025	SRR32641870	assigned	SGB7106	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_fermentum	1236732.0	245.0	6226.0	69.24	1.36	0.54
UNINA_SM_2025__SRR32641871__bin.1	UNINA_SM_2025	SRR32641871	assigned	SGB7048	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	1663589.0	155.0	16270.0	88.89	1.38	0.37
UNINA_SM_2025__SRR32641871__bin.10	UNINA_SM_2025	SRR32641871	assigned	SGB10366	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_parvus	2444036.0	212.0	16054.0	85.51	0.49	0.42
UNINA_SM_2025__SRR32641871__bin.11	UNINA_SM_2025	SRR32641871	assigned	SGB7136	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Schleiferilactobacillus	Schleiferilactobacillus_harbinensis	2600427.0	105.0	34770.0	94.86	1.31	0.54
UNINA_SM_2025__SRR32641871__bin.14	UNINA_SM_2025	SRR32641871	assigned	SGB7020	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	1448690.0	67.0	29005.0	83.61	0.36	0.51
UNINA_SM_2025__SRR32641871__bin.16	UNINA_SM_2025	SRR32641871	unassigned_prokaryote			Genus	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Pseudoxanthomonas		3993241.0	416.0	13345.0	99.86	1.02	0.68
UNINA_SM_2025__SRR32641871__bin.17	UNINA_SM_2025	SRR32641871	assigned	SGB7985	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1502290.0	557.0	2786.0	53.64	1.5	0.35
UNINA_SM_2025__SRR32641871__bin.5	UNINA_SM_2025	SRR32641871	assigned	SGB2641	kSGB	Species	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium_manosquense	2272326.0	406.0	7663.0	86.31	4.66	0.37
UNINA_SM_2025__SRR32641871__bin.6	UNINA_SM_2025	SRR32641871	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1431309.0	213.0	9176.0	83.68	1.06	0.4
UNINA_SM_2025__SRR32641873__bin.11	UNINA_SM_2025	SRR32641873	unassigned_prokaryote			Genus	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Pseudoxanthomonas		3848537.0	612.0	8302.0	95.59	0.77	0.68
UNINA_SM_2025__SRR32641873__bin.12	UNINA_SM_2025	SRR32641873	assigned	SGB7048	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	1101507.0	82.0	20145.0	64.08	2.01	0.37
