MAG_id	dataset_id	sample_id	SGB_assignment	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
ShangpliangH_2023_a__SRR22851167__bin.1	ShangpliangH_2023_a	SRR22851167	assigned	SGB7020	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	1532886.0	128.0	16646.0	84.61	0.65	0.51
ShangpliangH_2023_a__SRR22851167__bin.3	ShangpliangH_2023_a	SRR22851167	assigned	SGB7048	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	1728653.0	209.0	13386.0	90.91	0.51	0.36
ShangpliangH_2023_a__SRR22851167__bin.4	ShangpliangH_2023_a	SRR22851167	assigned	SGB209565	ufSGB	Genus	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter_SGB209565	1536488.0	459.0	3656.0	60.76	0.31	0.59
ShangpliangH_2023_a__SRR22851167__bin.5	ShangpliangH_2023_a	SRR22851167	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1705568.0	110.0	30177.0	97.72	3.44	0.39
ShangpliangH_2023_a__SRR22851167__bin.6	ShangpliangH_2023_a	SRR22851167	assigned	SGB7126	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1910041.0	65.0	60303.0	94.89	3.24	0.38
ShangpliangH_2023_a__SRR22851167__bin.7	ShangpliangH_2023_a	SRR22851167	assigned	SGB7990	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_chungangensis	2002348.0	108.0	29319.0	95.77	2.89	0.39
ShangpliangH_2023_a__SRR22851167__bin.8	ShangpliangH_2023_a	SRR22851167	assigned	SGB7985	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2368222.0	60.0	91727.0	100.0	1.31	0.35
ShangpliangH_2023_a__SRR22851168__bin.10	ShangpliangH_2023_a	SRR22851168	assigned	SGB7985	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1365041.0	37.0	168074.0	59.99	0.3	0.35
ShangpliangH_2023_a__SRR22851168__bin.11	ShangpliangH_2023_a	SRR22851168	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1778906.0	128.0	22553.0	92.4	1.89	0.39
ShangpliangH_2023_a__SRR22851168__bin.12	ShangpliangH_2023_a	SRR22851168	assigned	SGB7048	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	1750936.0	201.0	12628.0	86.9	1.56	0.36
ShangpliangH_2023_a__SRR22851168__bin.15	ShangpliangH_2023_a	SRR22851168	assigned	SGB7990	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_chungangensis	2142807.0	126.0	25763.0	95.6	2.11	0.39
ShangpliangH_2023_a__SRR22851168__bin.16	ShangpliangH_2023_a	SRR22851168	assigned	SGB7122	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_citreum	1538477.0	382.0	4738.0	76.24	1.79	0.39
ShangpliangH_2023_a__SRR22851168__bin.17	ShangpliangH_2023_a	SRR22851168	assigned	SGB17228	kSGB	Species	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_mongoliense	1451827.0	400.0	4132.0	70.25	0.54	0.64
ShangpliangH_2023_a__SRR22851168__bin.1	ShangpliangH_2023_a	SRR22851168	assigned	SGB209565	ufSGB	Genus	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter_SGB209565	1855447.0	360.0	6450.0	78.05	0.23	0.6
ShangpliangH_2023_a__SRR22851168__bin.2	ShangpliangH_2023_a	SRR22851168	assigned	SGB7020	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	1219921.0	76.0	28555.0	77.73	1.01	0.51
ShangpliangH_2023_a__SRR22851168__bin.8	ShangpliangH_2023_a	SRR22851168	assigned	SGB7126	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1962805.0	60.0	59844.0	99.97	1.98	0.38
