MAG_id	dataset_id	sample_id	SGB_assignment	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
SequinoG_2024_a__SRR26596524__bin.10	SequinoG_2024_a	SRR26596524	assigned	SGB10329	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella_frigidimarina	2954802.0	533.0	6567.0	61.46	4.37	0.41
SequinoG_2024_a__SRR26596524__bin.11	SequinoG_2024_a	SRR26596524	assigned	SGB7517	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Brochothrix	Brochothrix_thermosphacta	2120563.0	100.0	38801.0	81.71	2.81	0.37
SequinoG_2024_a__SRR26596524__bin.16	SequinoG_2024_a	SRR26596524	assigned	SGB13904	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas_nigrifaciens	2359950.0	161.0	23064.0	73.56	0.5	0.4
SequinoG_2024_a__SRR26596525__bin.11	SequinoG_2024_a	SRR26596525	assigned	SGB212630	ufSGB	Family	Bacteria	Mycoplasmatota	Mycoplasmatota_unclassified	Mycoplasmoidales	Metamycoplasmataceae	GGB143161	GGB143161_SGB212630	821655.0	241.0	3751.0	80.41	1.8	0.25
SequinoG_2024_a__SRR26596525__bin.12	SequinoG_2024_a	SRR26596525	assigned	SGB13904	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas_nigrifaciens	3298484.0	401.0	14443.0	99.63	1.77	0.4
SequinoG_2024_a__SRR26596525__bin.16	SequinoG_2024_a	SRR26596525	assigned	SGB30949	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Moritellaceae	Moritella	Moritella_dasanensis	1267345.0	218.0	6798.0	61.92	2.8	0.42
SequinoG_2024_a__SRR26596526__bin.11	SequinoG_2024_a	SRR26596526	assigned	SGB23764	kSGB	Species	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter_psychrolactophilus	1837085.0	535.0	3765.0	52.09	3.07	0.62
SequinoG_2024_a__SRR26596526__bin.14	SequinoG_2024_a	SRR26596526	assigned	SGB29863	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	Vagococcus_salmoninarum	2608729.0	269.0	16025.0	90.3	2.07	0.38
SequinoG_2024_a__SRR26596526__bin.25	SequinoG_2024_a	SRR26596526	assigned	SGB9959	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas_molluscorum	3747368.0	299.0	17729.0	93.7	4.1	0.6
SequinoG_2024_a__SRR26596526__bin.27	SequinoG_2024_a	SRR26596526	assigned	SGB98507	uSGB	Genus	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter_SGB98507	3369141.0	439.0	11465.0	82.9	1.28	0.61
SequinoG_2024_a__SRR26596526__bin.5	SequinoG_2024_a	SRR26596526	assigned	SGB9951	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas_salmonicida	3577140.0	662.0	6821.0	80.93	3.02	0.6
SequinoG_2024_a__SRR26596526__bin.7	SequinoG_2024_a	SRR26596526	assigned	SGB7517	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Brochothrix	Brochothrix_thermosphacta	2158960.0	159.0	18656.0	82.54	0.01	0.37
SequinoG_2024_a__SRR26596527__bin.30	SequinoG_2024_a	SRR26596527	assigned	SGB49085	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	Vagococcus_silagei	2246376.0	281.0	11579.0	83.95	4.46	0.35
SequinoG_2024_a__SRR26596527__bin.31	SequinoG_2024_a	SRR26596527	assigned	SGB7918	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	Vagococcus_fluvialis	1884135.0	126.0	25421.0	76.21	1.44	0.32
SequinoG_2024_a__SRR26596527__bin.32	SequinoG_2024_a	SRR26596527	assigned	SGB212629	ufSGB	Other	Bacteria	Bacteroidota	CFGB89287	OFGB89287	FGB89287	GGB143496	GGB143496_SGB212629	7500913.0	3245.0	2252.0	52.04	2.98	0.24
SequinoG_2024_a__SRR26596527__bin.36	SequinoG_2024_a	SRR26596527	assigned	SGB209107	ufSGB	Genus	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Aliivibrio	Aliivibrio_SGB209107	2721599.0	487.0	6077.0	61.49	4.56	0.39
SequinoG_2024_a__SRR26596527__bin.43	SequinoG_2024_a	SRR26596527	assigned	SGB7517	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Brochothrix	Brochothrix_thermosphacta	2292394.0	113.0	27897.0	86.17	0.25	0.36
SequinoG_2024_a__SRR26596527__bin.47	SequinoG_2024_a	SRR26596527	assigned	SGB30961	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella_algidipiscicola	1981200.0	118.0	21127.0	51.68	0.28	0.48
SequinoG_2024_a__SRR26596527__bin.48	SequinoG_2024_a	SRR26596527	assigned	SGB210387	ufSGB	Other	Bacteria	Pseudomonadota	CFGB94796	OFGB94796	FGB94796	GGB143656	GGB143656_SGB210387	2853984.0	321.0	11929.0	83.41	4.58	0.36
SequinoG_2024_a__SRR26596527__bin.5	SequinoG_2024_a	SRR26596527	assigned	SGB211831	ufSGB	Family	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	GGB143466	GGB143466_SGB211831	1885739.0	358.0	6418.0	65.92	4.02	0.28
SequinoG_2024_a__SRR26596528__bin.13	SequinoG_2024_a	SRR26596528	assigned	SGB9828	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium_toruni	2578625.0	241.0	15854.0	61.96	4.28	0.38
SequinoG_2024_a__SRR26596528__bin.16	SequinoG_2024_a	SRR26596528	assigned	SGB13904	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas_nigrifaciens	2274784.0	221.0	16329.0	55.91	0.93	0.4
SequinoG_2024_a__SRR26596528__bin.18	SequinoG_2024_a	SRR26596528	assigned	SGB7517	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Brochothrix	Brochothrix_thermosphacta	2361111.0	148.0	26043.0	92.31	0.36	0.36
SequinoG_2024_a__SRR26596528__bin.7	SequinoG_2024_a	SRR26596528	assigned	SGB210387	ufSGB	Other	Bacteria	Pseudomonadota	CFGB94796	OFGB94796	FGB94796	GGB143656	GGB143656_SGB210387	2315017.0	529.0	5339.0	70.23	1.65	0.36
SequinoG_2024_a__SRR26596528__bin.8	SequinoG_2024_a	SRR26596528	assigned	SGB31329	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_harbinensis	1642056.0	161.0	17084.0	56.54	0.21	0.41
SequinoG_2024_a__SRR26596529__bin.13	SequinoG_2024_a	SRR26596529	assigned	SGB214449	ufSGB	Family	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	GGB50774	GGB50774_SGB214449	1813041.0	250.0	12261.0	50.89	3.08	0.26
SequinoG_2024_a__SRR26596529__bin.19	SequinoG_2024_a	SRR26596529	assigned	SGB30961	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella_algidipiscicola	3700604.0	227.0	26845.0	90.67	2.99	0.47
SequinoG_2024_a__SRR26596529__bin.22	SequinoG_2024_a	SRR26596529	assigned	SGB210387	ufSGB	Other	Bacteria	Pseudomonadota	CFGB94796	OFGB94796	FGB94796	GGB143656	GGB143656_SGB210387	2910629.0	154.0	32834.0	92.43	0.33	0.36
SequinoG_2024_a__SRR26596529__bin.25	SequinoG_2024_a	SRR26596529	assigned	SGB10449	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter_celer	2299795.0	270.0	12189.0	80.55	1.59	0.48
SequinoG_2024_a__SRR26596529__bin.26	SequinoG_2024_a	SRR26596529	assigned	SGB7517	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Brochothrix	Brochothrix_thermosphacta	1851227.0	119.0	25857.0	68.17	0.5	0.36
SequinoG_2024_a__SRR26596529__bin.27	SequinoG_2024_a	SRR26596529	assigned	SGB211503	ufSGB	Other	Bacteria	Pseudomonadota	CFGB94796	OFGB94796	FGB94796	GGB143654	GGB143654_SGB211503	2860262.0	678.0	4732.0	67.37	4.67	0.38
SequinoG_2024_a__SRR26596529__bin.36	SequinoG_2024_a	SRR26596529	assigned	SGB70941	uSGB	Family	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	GGB50774	GGB50774_SGB70941	729884.0	84.0	13824.0	51.97	0.4	0.29
SequinoG_2024_a__SRR26596529__bin.39	SequinoG_2024_a	SRR26596529	assigned	SGB31329	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_harbinensis	1701902.0	345.0	5853.0	62.02	1.98	0.42
SequinoG_2024_a__SRR26596531__bin.3	SequinoG_2024_a	SRR26596531	assigned	SGB9831	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium_aquimaris	1407337.0	252.0	6972.0	73.31	4.9	0.42
SequinoG_2024_a__SRR26596531__bin.7	SequinoG_2024_a	SRR26596531	assigned	SGB209225	ufSGB	Other	Bacteria	Pseudomonadota	CFGB94796	OFGB94796	FGB94796	GGB143659	GGB143659_SGB209225	2130942.0	148.0	21156.0	73.23	3.21	0.39
SequinoG_2024_a__SRR26596532__bin.10	SequinoG_2024_a	SRR26596532	assigned	SGB9959	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas_molluscorum	3546059.0	305.0	17877.0	90.61	2.85	0.6
SequinoG_2024_a__SRR26596532__bin.13	SequinoG_2024_a	SRR26596532	assigned	SGB31329	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_harbinensis	2472369.0	274.0	13988.0	91.73	0.35	0.42
