MAG_id	dataset_id	sample_id	SGB_assignment	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
LopezSanchezR_2023__SRR13708565__bin.10	LopezSanchezR_2023	SRR13708565	assigned	SGB8022	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_infantarius	2025177.0	202.0	21501.0	99.53	1.56	0.37
LopezSanchezR_2023__SRR13708565__bin.11	LopezSanchezR_2023	SRR13708565	assigned	SGB25307	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_ferus	1384365.0	350.0	4463.0	74.77	2.1	0.43
LopezSanchezR_2023__SRR13708565__bin.1	LopezSanchezR_2023	SRR13708565	assigned	SGB7973	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_italicus	1913096.0	97.0	37346.0	99.03	1.14	0.4
LopezSanchezR_2023__SRR13708565__bin.2	LopezSanchezR_2023	SRR13708565	assigned	SGB29821	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_suis	1759082.0	158.0	18178.0	93.74	1.15	0.4
LopezSanchezR_2023__SRR13708565__bin.3	LopezSanchezR_2023	SRR13708565	assigned	SGB7020	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	1443887.0	257.0	8012.0	77.82	3.06	0.51
LopezSanchezR_2023__SRR13708565__bin.4	LopezSanchezR_2023	SRR13708565	assigned	SGB7106	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_fermentum	1636115.0	149.0	17040.0	86.43	0.68	0.53
LopezSanchezR_2023__SRR13708565__bin.6	LopezSanchezR_2023	SRR13708565	assigned	SGB210413	ufSGB	Genus	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	Aerococcus_SGB210413	1425872.0	341.0	5193.0	74.47	0.96	0.4
LopezSanchezR_2023__SRR13708566__bin.11	LopezSanchezR_2023	SRR13708566	assigned	SGB29821	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_suis	1704943.0	147.0	15440.0	93.25	0.44	0.4
LopezSanchezR_2023__SRR13708566__bin.12	LopezSanchezR_2023	SRR13708566	assigned	SGB7106	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_fermentum	1166388.0	259.0	5552.0	70.06	0.02	0.54
LopezSanchezR_2023__SRR13708566__bin.14	LopezSanchezR_2023	SRR13708566	assigned	SGB7973	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_italicus	1790212.0	101.0	39967.0	81.96	1.98	0.4
