MAG_id	dataset_id	sample_id	SGB_assignment	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
MortensenS_xxxx__WK001-1-L-08h-01F1_S25__bin.10	MortensenS_xxxx	WK001-1-L-08h-01F1_S25	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	8594908.0	2619.0	3633.0	69.7	1.7	0.3897
MortensenS_xxxx__WK001-2-G-48h-01C4_S1__bin.7	MortensenS_xxxx	WK001-2-G-48h-01C4_S1	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	9081380.0	2640.0	3876.0	74.8	2.0	0.3887
MortensenS_xxxx__WK001T-1-G-00h-05I5_S129__bin.1	MortensenS_xxxx	WK001T-1-G-00h-05I5_S129	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	10498746.0	1736.0	7674.0	91.8	2.1	0.3835
MortensenS_xxxx__WK001T-1-L-00h-05D3_S82__bin.3	MortensenS_xxxx	WK001T-1-L-00h-05D3_S82	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	11388111.0	750.0	23457.0	98.1	2.2	0.3823
MortensenS_xxxx__WK001T-1-L-02h-05D7_S86__bin.2	MortensenS_xxxx	WK001T-1-L-02h-05D7_S86	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	11088484.0	1011.0	16347.0	97.8	2.2	0.3825
MortensenS_xxxx__WK001T-1-L-04h-05E2_S90__bin.9	MortensenS_xxxx	WK001T-1-L-04h-05E2_S90	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	11115691.0	1189.0	13766.0	97.1	2.2	0.3832
MortensenS_xxxx__WK001T-1-L-08h-05E6_S94__bin.6	MortensenS_xxxx	WK001T-1-L-08h-05E6_S94	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	11166414.0	1041.0	15849.0	98.0	2.0	0.3827
MortensenS_xxxx__WK001T-1-L-16h-05F1_S98__bin.4	MortensenS_xxxx	WK001T-1-L-16h-05F1_S98	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	11059032.0	1461.0	10287.0	95.6	2.2	0.3834
MortensenS_xxxx__WK001T-1-L-48h-05F9_S106__bin.1	MortensenS_xxxx	WK001T-1-L-48h-05F9_S106	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	6495178.0	2423.0	2768.0	51.8	1.2	0.3909
MortensenS_xxxx__WK001T-2-G-00h-05I6_S130__bin.4	MortensenS_xxxx	WK001T-2-G-00h-05I6_S130	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	10492770.0	1895.0	7204.0	91.1	2.2	0.3839
MortensenS_xxxx__WK001T-2-L-00h-05D4_S83__bin.4	MortensenS_xxxx	WK001T-2-L-00h-05D4_S83	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	11233622.0	732.0	22531.0	98.3	2.1	0.3823
MortensenS_xxxx__WK001T-2-L-02h-05D8_S87__bin.5	MortensenS_xxxx	WK001T-2-L-02h-05D8_S87	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	11145792.0	951.0	17676.0	97.3	2.2	0.3825
MortensenS_xxxx__WK001T-2-L-04h-05E3_S91__bin.2	MortensenS_xxxx	WK001T-2-L-04h-05E3_S91	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	11414721.0	717.0	25132.0	98.4	2.0	0.3823
MortensenS_xxxx__WK001T-2-L-08h-05E7_S95__bin.3	MortensenS_xxxx	WK001T-2-L-08h-05E7_S95	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	11034975.0	1355.0	11215.0	96.5	2.1	0.3832
MortensenS_xxxx__WK001T-2-L-16h-05F2_S99__bin.6	MortensenS_xxxx	WK001T-2-L-16h-05F2_S99	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	10898646.0	1575.0	9474.0	95.3	2.0	0.3835
MortensenS_xxxx__WK003-2-G-48h-01C6_S3__bin.1	MortensenS_xxxx	WK003-2-G-48h-01C6_S3	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	11269521.0	974.0	18163.0	97.4	2.0	0.3822
MortensenS_xxxx__WK003-2-L-48h-01G3_S36__bin.9	MortensenS_xxxx	WK003-2-L-48h-01G3_S36	assigned	EUK10000003	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Brettanomyces	Brettanomyces_bruxellensis	9225479.0	2825.0	3509.0	69.6	0.4	0.4005
MortensenS_xxxx__WK004-2-L-08h-01G6_S39__bin.9	MortensenS_xxxx	WK004-2-L-08h-01G6_S39	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	7610093.0	2614.0	3084.0	60.6	1.3	0.3909
MortensenS_xxxx__WK005-1-L-08h-01G8_S41__bin.3	MortensenS_xxxx	WK005-1-L-08h-01G8_S41	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	10737976.0	1537.0	9235.0	94.4	2.2	0.3836
MortensenS_xxxx__WK005-1-L-48h-01G9_S42__bin.5	MortensenS_xxxx	WK005-1-L-48h-01G9_S42	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	9885115.0	2313.0	5086.0	85.7	2.1	0.3863
MortensenS_xxxx__WK005-2-G-48h-01C8_S5__bin.3	MortensenS_xxxx	WK005-2-G-48h-01C8_S5	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	11210056.0	694.0	25618.0	98.0	2.2	0.3822
MortensenS_xxxx__WK005-2-L-08h-01H1_S43__bin.2	MortensenS_xxxx	WK005-2-L-08h-01H1_S43	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	9013756.0	2481.0	4158.0	76.4	1.4	0.388
MortensenS_xxxx__WK005-2-L-48h-01H2_S44__bin.6	MortensenS_xxxx	WK005-2-L-48h-01H2_S44	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	6694399.0	2433.0	2885.0	55.2	1.3	0.3937
MortensenS_xxxx__WK006-1-L-48h-01H4_S46__bin.2	MortensenS_xxxx	WK006-1-L-48h-01H4_S46	assigned	EUK10000010	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygotorulaspora	Zygotorulaspora_florentina	9622128.0	2090.0	5643.0	83.0	0.4	0.4132
MortensenS_xxxx__WK006-2-G-48h-01C9_S6__bin.1	MortensenS_xxxx	WK006-2-G-48h-01C9_S6	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	11127476.0	1161.0	14011.0	97.2	2.3	0.3828
MortensenS_xxxx__WK006-2-L-48h-01H6_S48__bin.1	MortensenS_xxxx	WK006-2-L-48h-01H6_S48	assigned	EUK10000010	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygotorulaspora	Zygotorulaspora_florentina	9776578.0	1852.0	6715.0	86.7	0.2	0.4134
MortensenS_xxxx__WK007-1-L-08h-01H7_S49__bin.4	MortensenS_xxxx	WK007-1-L-08h-01H7_S49	assigned	EUK10000010	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygotorulaspora	Zygotorulaspora_florentina	10292970.0	937.0	16028.0	96.2	0.1	0.4111
MortensenS_xxxx__WK007-1-L-48h-01H8_S50__bin.2	MortensenS_xxxx	WK007-1-L-48h-01H8_S50	assigned	EUK10000010	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygotorulaspora	Zygotorulaspora_florentina	10712082.0	490.0	38005.0	99.0	0.1	0.4103
MortensenS_xxxx__WK007-2-G-48h-01D1_S7__bin.6	MortensenS_xxxx	WK007-2-G-48h-01D1_S7	assigned	EUK10000010	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygotorulaspora	Zygotorulaspora_florentina	8407929.0	2224.0	4313.0	70.6	0.0	0.4143
MortensenS_xxxx__WK007-2-L-08h-01H9_S51__bin.8	MortensenS_xxxx	WK007-2-L-08h-01H9_S51	assigned	EUK10000010	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygotorulaspora	Zygotorulaspora_florentina	10577713.0	400.0	43579.0	99.0	0.1	0.4101
MortensenS_xxxx__WK007-2-L-48h-01I1_S52__bin.1	MortensenS_xxxx	WK007-2-L-48h-01I1_S52	assigned	EUK10000010	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygotorulaspora	Zygotorulaspora_florentina	10627672.0	368.0	49045.0	99.1	0.1	0.4101
MortensenS_xxxx__WK009-2-G-48h-01D3_S9__bin.4	MortensenS_xxxx	WK009-2-G-48h-01D3_S9	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	9093612.0	3077.0	3157.0	54.5	1.3	0.3846
MortensenS_xxxx__WK011-1-L-08h-02A5_S65__bin.8	MortensenS_xxxx	WK011-1-L-08h-02A5_S65	assigned	EUK10000036	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Hanseniaspora	Hanseniaspora_uvarum	6578086.0	1918.0	3820.0	59.2	0.2	0.3269
MortensenS_xxxx__WK015-1-L-08h-02C3_S81__bin.4	MortensenS_xxxx	WK015-1-L-08h-02C3_S81	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	10970089.0	1551.0	9637.0	94.7	2.2	0.3835
MortensenS_xxxx__WK015-2-G-48h-01D9_S15__bin.4	MortensenS_xxxx	WK015-2-G-48h-01D9_S15	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	10604790.0	1993.0	6728.0	91.6	2.0	0.3844
