MAG_id	dataset_id	sample_id	SGB_assignment	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
YouL_2022__SRR13308520__bin.9	YouL_2022	SRR13308520	assigned	EUK10000038	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kazachstania	Kazachstania_unispora	12310488.0	467.0	53525.0	98.0	1.224489796	0.32
YouL_2022__SRR13308521__bin.23	YouL_2022	SRR13308521	unassigned			 	 	 	 	 	 	 	 	11491750.0	473.0	37649.0	91.9	0.0	0.4
YouL_2022__SRR13308521__bin.7	YouL_2022	SRR13308521	assigned	EUK10000031	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_marxianus	10311494.0	240.0	65858.0	96.3	0.0	0.4
YouL_2022__SRR13308522__bin.1	YouL_2022	SRR13308522	assigned	EUK10000031	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_marxianus	10439676.0	206.0	75394.0	98.1	0.0	0.4
YouL_2022__SRR13308522__bin.10	YouL_2022	SRR13308522	unassigned			 	 	 	 	 	 	 	 	11674088.0	667.0	29064.0	92.9	0.1076426265	0.4
YouL_2022__SRR13308524__bin.2	YouL_2022	SRR13308524	assigned	EUK10000038	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kazachstania	Kazachstania_unispora	11367077.0	1993.0	7870.0	85.0	1.058823529	0.32
YouL_2022__SRR13308524__bin.21	YouL_2022	SRR13308524	assigned	EUK10000031	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_marxianus	10476304.0	210.0	78379.0	98.6	0.2028397566	0.4
YouL_2022__SRR13308524__bin.50	YouL_2022	SRR13308524	unassigned			 	 	 	 	 	 	 	 	11500783.0	854.0	19987.0	89.4	0.2237136465	0.4
YouL_2022__SRR13308525__bin.4	YouL_2022	SRR13308525	unassigned			 	 	 	 	 	 	 	 	10793367.0	1215.0	12116.0	84.1	0.1189060642	0.4
YouL_2022__SRR13308525__bin.8	YouL_2022	SRR13308525	assigned	EUK10000031	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_marxianus	10464856.0	179.0	96314.0	98.1	0.3058103976	0.4
